,block_start,block_end,snp_vec_start,snp_vec_end,types,genome1,genome2,start_site,end_site,contig
2615,11157,11175,111570.0,111750.0,0,700117766,SRR341633,2936114,2943252,NC_009614
2616,13913,14021,139130.0,140210.0,0,700117766,SRR341633,3724514,3769036,NC_009614
2617,15254,15287,152540.0,152870.0,0,700117766,SRR341633,4066358,4102312,NC_009614
2618,15760,15838,157600.0,158380.0,0,700117766,SRR341633,4288110,4321215,NC_009614
2619,17439,17537,174390.0,175370.0,0,700117766,SRR341633,4808827,4829461,NC_009614
2620,949,1059,9490.0,10590.0,1,700117766,SRR341633,283120,305168,NC_009614
2621,14433,14439,144330.0,144390.0,1,700117766,SRR341633,3848082,3848496,NC_009614
2622,1767,2042,17670.0,20420.0,0,700117766,ERR912142,397070,437374,NC_009614
2623,2563,2580,25630.0,25800.0,0,700117766,ERR912142,539673,542413,NC_009614
2624,5309,5569,53090.0,55690.0,0,700117766,ERR912142,1407541,1431876,NC_009614
2625,7347,7392,73470.0,73920.0,0,700117766,ERR912142,1832287,1835937,NC_009614
2626,7956,8094,79560.0,80940.0,0,700117766,ERR912142,1950710,1968773,NC_009614
2627,9566,9638,95660.0,96380.0,0,700117766,ERR912142,2433369,2449066,NC_009614
2628,10805,10952,108050.0,109520.0,0,700117766,ERR912142,2656161,2683581,NC_009614
2629,11765,11783,117650.0,117830.0,0,700117766,ERR912142,2936114,2943231,NC_009614
2630,14638,14757,146380.0,147570.0,0,700117766,ERR912142,3724472,3769057,NC_009614
2631,16029,16061,160290.0,160610.0,0,700117766,ERR912142,4066340,4102312,NC_009614
2632,18294,18411,182940.0,184110.0,0,700117766,ERR912142,4808821,4829443,NC_009614
2633,975,1092,9750.0,10920.0,1,700117766,ERR912142,283123,305096,NC_009614
2634,7202,7289,72020.0,72890.0,1,700117766,ERR912142,1813357,1825710,NC_009614
2635,15184,15198,151840.0,151980.0,1,700117766,ERR912142,3847464,3848496,NC_009614
2636,16559,16645,165590.0,166450.0,1,700117766,ERR912142,4287912,4322268,NC_009614
2637,1555,1614,15550.0,16140.0,0,700122408,SRR413594,286321,291859,NC_009614
2638,1909,2237,19090.0,22370.0,0,700122408,SRR413594,324596,364446,NC_009614
2639,3830,4002,38300.0,40020.0,0,700122408,SRR413594,593225,610871,NC_009614
2640,4864,5358,48640.0,53580.0,0,700122408,SRR413594,762743,820894,NC_009614
2641,5543,5613,55430.0,56130.0,0,700122408,SRR413594,873421,896465,NC_009614
2642,6895,7941,68950.0,79410.0,0,700122408,SRR413594,1321246,1477122,NC_009614
2643,8432,8706,84320.0,87060.0,0,700122408,SRR413594,1606585,1630363,NC_009614
2644,9493,9560,94930.0,95600.0,0,700122408,SRR413594,1778598,1783572,NC_009614
2645,11599,11779,115990.0,117790.0,0,700122408,SRR413594,2145015,2171102,NC_009614
2646,12306,12471,123060.0,124710.0,0,700122408,SRR413594,2313720,2356958,NC_009614
2647,16866,17401,168660.0,174010.0,0,700122408,SRR413594,3095341,3187403,NC_009614
2648,18394,18463,183940.0,184630.0,0,700122408,SRR413594,3341009,3347118,NC_009614
2649,19683,19862,196830.0,198620.0,0,700122408,SRR413594,3559555,3645885,NC_009614
2650,20125,20159,201250.0,201590.0,0,700122408,SRR413594,3672239,3674511,NC_009614
2651,20522,20618,205220.0,206180.0,0,700122408,SRR413594,3733932,3767793,NC_009614
2652,21508,21544,215080.0,215440.0,0,700122408,SRR413594,3868411,3871610,NC_009614
2653,23783,24004,237830.0,240040.0,0,700122408,SRR413594,4288299,4388754,NC_009614
2654,26610,26791,266100.0,267910.0,0,700122408,SRR413594,4819977,4864170,NC_009614
2655,28113,28180,281130.0,281800.0,0,700122408,SRR413594,5063910,5071236,NC_009614
2656,16641,16647,166410.0,166470.0,1,700122408,SRR413594,3043520,3044000,NC_009614
2657,20034,20071,200340.0,200710.0,1,700122408,SRR413594,3661892,3668599,NC_009614
2658,1753,2202,17530.0,22020.0,0,700122408,ERR912048,324629,378421,NC_009614
2659,3638,3809,36380.0,38090.0,0,700122408,ERR912048,593258,610868,NC_009614
2660,4669,5158,46690.0,51580.0,0,700122408,ERR912048,762728,820912,NC_009614
2661,5343,5413,53430.0,54130.0,0,700122408,ERR912048,873430,896480,NC_009614
2662,6463,6710,64630.0,67100.0,0,700122408,ERR912048,1287335,1332177,NC_009614
2663,7030,7650,70300.0,76500.0,0,700122408,ERR912048,1409625,1477152,NC_009614
2664,7969,8394,79690.0,83940.0,0,700122408,ERR912048,1583369,1630360,NC_009614
2665,9108,9224,91080.0,92240.0,0,700122408,ERR912048,1761804,1783542,NC_009614
2666,11244,11418,112440.0,114180.0,0,700122408,ERR912048,2145063,2171096,NC_009614
2667,12019,12170,120190.0,121700.0,0,700122408,ERR912048,2352219,2365069,NC_009614
2668,15566,15634,155660.0,156340.0,0,700122408,ERR912048,2959234,2982252,NC_009614
2669,15954,16429,159540.0,164290.0,0,700122408,ERR912048,3005792,3098028,NC_009614
2670,16557,16883,165570.0,168830.0,0,700122408,ERR912048,3113860,3187388,NC_009614
2671,17868,17903,178680.0,179030.0,0,700122408,ERR912048,3341054,3343745,NC_009614
2672,19895,20079,198950.0,200790.0,0,700122408,ERR912048,3733902,3777679,NC_009614
2673,20834,20870,208340.0,208700.0,0,700122408,ERR912048,3868321,3871622,NC_009614
2674,23001,23214,230010.0,232140.0,0,700122408,ERR912048,4288293,4388778,NC_009614
2675,25169,25215,251690.0,252150.0,0,700122408,ERR912048,4751872,4755453,NC_009614
2676,25792,26560,257920.0,265600.0,0,700122408,ERR912048,4819962,4925069,NC_009614
2677,27238,27332,272380.0,273320.0,0,700122408,ERR912048,5064262,5089051,NC_009614
2678,1405,1457,14050.0,14570.0,1,700122408,ERR912048,286339,291769,NC_009614
2679,1555,1613,15550.0,16130.0,0,700122408,donald4-11-30-0_,286339,291769,NC_009614
2680,1909,2120,19090.0,21200.0,0,700122408,donald4-11-30-0_,324608,356077,NC_009614
2681,2890,3030,28900.0,30300.0,0,700122408,donald4-11-30-0_,442322,453197,NC_009614
2682,3820,3991,38200.0,39910.0,0,700122408,donald4-11-30-0_,593273,610856,NC_009614
2683,4853,5661,48530.0,56610.0,0,700122408,donald4-11-30-0_,762728,903106,NC_009614
2684,6884,6966,68840.0,69660.0,0,700122408,donald4-11-30-0_,1321213,1332150,NC_009614
2685,7295,7929,72950.0,79290.0,0,700122408,donald4-11-30-0_,1409595,1477119,NC_009614
2686,8419,8693,84190.0,86930.0,0,700122408,donald4-11-30-0_,1606570,1630348,NC_009614
2687,9480,9547,94800.0,95470.0,0,700122408,donald4-11-30-0_,1778589,1783569,NC_009614
2688,9911,10006,99110.0,100060.0,0,700122408,donald4-11-30-0_,1822138,1829497,NC_009614
2689,11586,11764,115860.0,117640.0,0,700122408,donald4-11-30-0_,2145057,2171090,NC_009614
2690,12291,12456,122910.0,124560.0,0,700122408,donald4-11-30-0_,2313696,2356943,NC_009614
2691,13429,13638,134290.0,136380.0,0,700122408,donald4-11-30-0_,2476540,2497763,NC_009614
2692,16851,17386,168510.0,173860.0,0,700122408,donald4-11-30-0_,3095362,3187436,NC_009614
2693,17897,18012,178970.0,180120.0,0,700122408,donald4-11-30-0_,3276420,3286164,NC_009614
2694,18154,18524,181540.0,185240.0,0,700122408,donald4-11-30-0_,3299274,3362631,NC_009614
2695,19722,19859,197220.0,198590.0,0,700122408,donald4-11-30-0_,3574571,3650184,NC_009614
2696,20377,20736,203770.0,207360.0,0,700122408,donald4-11-30-0_,3724046,3780716,NC_009614
2697,21487,21524,214870.0,215240.0,0,700122408,donald4-11-30-0_,3868345,3871634,NC_009614
2698,22583,22778,225830.0,227780.0,0,700122408,donald4-11-30-0_,4053894,4096674,NC_009614
2699,23710,23932,237100.0,239320.0,0,700122408,donald4-11-30-0_,4288236,4388784,NC_009614
2700,26354,26452,263540.0,264520.0,0,700122408,donald4-11-30-0_,4796874,4810558,NC_009614
2701,26553,26873,265530.0,268730.0,0,700122408,donald4-11-30-0_,4821254,4877190,NC_009614
2702,28036,28103,280360.0,281030.0,0,700122408,donald4-11-30-0_,5064259,5071275,NC_009614
2703,1330,1477,13300.0,14770.0,1,700122408,donald4-11-30-0_,233116,263013,NC_009614
2704,16626,16632,166260.0,166320.0,1,700122408,donald4-11-30-0_,3043532,3044012,NC_009614
2705,2426,2976,24260.0,29760.0,0,700122765,SRR413560,389605,451623,NC_009614
2706,3401,3607,34010.0,36070.0,0,700122765,SRR413560,522969,558541,NC_009614
2707,4158,5181,41580.0,51810.0,0,700122765,SRR413560,656145,806877,NC_009614
2708,5425,5787,54250.0,57870.0,0,700122765,SRR413560,865745,1084238,NC_009614
2709,6808,6959,68080.0,69590.0,0,700122765,SRR413560,1328895,1374640,NC_009614
2710,7594,7857,75940.0,78570.0,0,700122765,SRR413560,1449184,1486374,NC_009614
2711,8787,8844,87870.0,88440.0,0,700122765,SRR413560,1688290,1692803,NC_009614
2712,9217,9387,92170.0,93870.0,0,700122765,SRR413560,1758140,1785643,NC_009614
2713,9928,10449,99280.0,104490.0,0,700122765,SRR413560,1848737,1907087,NC_009614
2714,10845,11034,108450.0,110340.0,0,700122765,SRR413560,1974203,2112318,NC_009614
2715,11207,11360,112070.0,113600.0,0,700122765,SRR413560,2130858,2145066,NC_009614
2716,12747,12812,127470.0,128120.0,0,700122765,SRR413560,2433393,2440309,NC_009614
2717,13121,13229,131210.0,132290.0,0,700122765,SRR413560,2474923,2484493,NC_009614
2718,16651,16886,166510.0,168860.0,0,700122765,SRR413560,3113285,3148517,NC_009614
2719,17309,17526,173090.0,175260.0,0,700122765,SRR413560,3246128,3278708,NC_009614
2720,17915,18092,179150.0,180920.0,0,700122765,SRR413560,3336295,3362382,NC_009614
2721,18613,18765,186130.0,187650.0,0,700122765,SRR413560,3461305,3477636,NC_009614
2722,19531,19611,195310.0,196110.0,0,700122765,SRR413560,3668572,3674100,NC_009614
2723,19923,20162,199230.0,201620.0,0,700122765,SRR413560,3731981,3784062,NC_009614
2724,20847,21586,208470.0,215860.0,0,700122765,SRR413560,3868315,3984657,NC_009614
2725,21845,21895,218450.0,218950.0,0,700122765,SRR413560,4048424,4052318,NC_009614
2726,23928,23988,239280.0,239880.0,0,700122765,SRR413560,4492382,4496996,NC_009614
2727,25479,25865,254790.0,258650.0,0,700122765,SRR413560,4785040,4849619,NC_009614
2728,26678,26877,266780.0,268770.0,0,700122765,SRR413560,5006022,5027570,NC_009614
2729,3337,4589,33370.0,45890.0,0,700122765,ERR912032,522978,751883,NC_009614
2730,4695,5688,46950.0,56880.0,0,700122765,ERR912032,760137,1078119,NC_009614
2731,6746,6898,67460.0,68980.0,0,700122765,ERR912032,1328889,1374673,NC_009614
2732,7534,7796,75340.0,77960.0,0,700122765,ERR912032,1449223,1486332,NC_009614
2733,8727,8784,87270.0,87840.0,0,700122765,ERR912032,1688263,1692767,NC_009614
2734,9157,9326,91570.0,93260.0,0,700122765,ERR912032,1758170,1785619,NC_009614
2735,9868,10389,98680.0,103890.0,0,700122765,ERR912032,1848788,1907120,NC_009614
2736,10785,11366,107850.0,113660.0,0,700122765,ERR912032,1974245,2163311,NC_009614
2737,12687,12751,126870.0,127510.0,0,700122765,ERR912032,2433423,2440279,NC_009614
2738,13061,13169,130610.0,131690.0,0,700122765,ERR912032,2474941,2484511,NC_009614
2739,16590,16826,165900.0,168260.0,0,700122765,ERR912032,3113249,3148520,NC_009614
2740,17214,17714,172140.0,177140.0,0,700122765,ERR912032,3243377,3300803,NC_009614
2741,17854,18176,178540.0,181760.0,0,700122765,ERR912032,3336235,3422371,NC_009614
2742,18357,18802,183570.0,188020.0,0,700122765,ERR912032,3443118,3508670,NC_009614
2743,19197,20105,191970.0,201050.0,0,700122765,ERR912032,3640320,3784116,NC_009614
2744,20790,21838,207900.0,218380.0,0,700122765,ERR912032,3868390,4052339,NC_009614
2745,22180,22829,221800.0,228290.0,0,700122765,ERR912032,4112264,4189590,NC_009614
2746,23872,23931,238720.0,239310.0,0,700122765,ERR912032,4492406,4496966,NC_009614
2747,25538,25779,255380.0,257790.0,0,700122765,ERR912032,4795935,4826654,NC_009614
2748,26621,26820,266210.0,268200.0,0,700122765,ERR912032,5006010,5027558,NC_009614
2749,18208,18235,182080.0,182350.0,1,700122765,ERR912032,3424739,3426639,NC_009614
2750,3406,4658,34060.0,46580.0,0,700122765,ERR912087,522987,751904,NC_009614
2751,4764,5684,47640.0,56840.0,0,700122765,ERR912087,760158,1078131,NC_009614
2752,6742,6893,67420.0,68930.0,0,700122765,ERR912087,1328898,1374640,NC_009614
2753,7529,7791,75290.0,77910.0,0,700122765,ERR912087,1449193,1486308,NC_009614
2754,8722,8779,87220.0,87790.0,0,700122765,ERR912087,1688269,1692770,NC_009614
2755,9153,9322,91530.0,93220.0,0,700122765,ERR912087,1758176,1785625,NC_009614
2756,9864,10385,98640.0,103850.0,0,700122765,ERR912087,1848791,1907123,NC_009614
2757,10781,10970,107810.0,109700.0,0,700122765,ERR912087,1974254,2112360,NC_009614
2758,11142,11295,111420.0,112950.0,0,700122765,ERR912087,2130822,2145045,NC_009614
2759,12683,12747,126830.0,127470.0,0,700122765,ERR912087,2433450,2440306,NC_009614
2760,13056,13164,130560.0,131640.0,0,700122765,ERR912087,2474935,2484502,NC_009614
2761,16585,16822,165850.0,168220.0,0,700122765,ERR912087,3113219,3148535,NC_009614
2762,17210,17689,172100.0,176890.0,0,700122765,ERR912087,3243416,3299304,NC_009614
2763,17850,18172,178500.0,181720.0,0,700122765,ERR912087,3336250,3422386,NC_009614
2764,18353,18797,183530.0,187970.0,0,700122765,ERR912087,3443139,3508430,NC_009614
2765,19193,20100,191930.0,201000.0,0,700122765,ERR912087,3640329,3784053,NC_009614
2766,20786,21525,207860.0,215250.0,0,700122765,ERR912087,3868402,3984696,NC_009614
2767,21784,21834,217840.0,218340.0,0,700122765,ERR912087,4048445,4052324,NC_009614
2768,22176,22825,221760.0,228250.0,0,700122765,ERR912087,4112249,4189578,NC_009614
2769,23868,23928,238680.0,239280.0,0,700122765,ERR912087,4492394,4497011,NC_009614
2770,25535,25777,255350.0,257770.0,0,700122765,ERR912087,4795920,4826669,NC_009614
2771,26619,26818,266190.0,268180.0,0,700122765,ERR912087,5006022,5027570,NC_009614
2772,18204,18231,182040.0,182310.0,1,700122765,ERR912087,3424757,3426663,NC_009614
2773,3405,4658,34050.0,46580.0,0,700122765,ERR912192,522945,751928,NC_009614
2774,4764,5756,47640.0,57560.0,0,700122765,ERR912192,760173,1078089,NC_009614
2775,6815,6966,68150.0,69660.0,0,700122765,ERR912192,1328916,1374673,NC_009614
2776,7602,7864,76020.0,78640.0,0,700122765,ERR912192,1449238,1486353,NC_009614
2777,8794,8877,87940.0,88770.0,0,700122765,ERR912192,1688290,1707426,NC_009614
2778,9224,9394,92240.0,93940.0,0,700122765,ERR912192,1758140,1785643,NC_009614
2779,9935,10456,99350.0,104560.0,0,700122765,ERR912192,1848737,1907102,NC_009614
2780,10852,11041,108520.0,110410.0,0,700122765,ERR912192,1974218,2112315,NC_009614
2781,11214,11367,112140.0,113670.0,0,700122765,ERR912192,2130843,2145063,NC_009614
2782,12754,12819,127540.0,128190.0,0,700122765,ERR912192,2433396,2440321,NC_009614
2783,13128,13236,131280.0,132360.0,0,700122765,ERR912192,2474923,2484493,NC_009614
2784,16657,16894,166570.0,168940.0,0,700122765,ERR912192,3113243,3148550,NC_009614
2785,17281,17760,172810.0,177600.0,0,700122765,ERR912192,3243350,3299223,NC_009614
2786,17922,18244,179220.0,182440.0,0,700122765,ERR912192,3336274,3422392,NC_009614
2787,18424,18869,184240.0,188690.0,0,700122765,ERR912192,3443061,3508445,NC_009614
2788,19265,20171,192650.0,201710.0,0,700122765,ERR912192,3640350,3784062,NC_009614
2789,20857,21596,208570.0,215960.0,0,700122765,ERR912192,3868411,3984708,NC_009614
2790,21855,21905,218550.0,219050.0,0,700122765,ERR912192,4048496,4052360,NC_009614
2791,22246,22896,222460.0,228960.0,0,700122765,ERR912192,4112228,4189617,NC_009614
2792,23938,23998,239380.0,239980.0,0,700122765,ERR912192,4492382,4496996,NC_009614
2793,25605,25847,256050.0,258470.0,0,700122765,ERR912192,4795926,4826675,NC_009614
2794,26688,26888,266880.0,268880.0,0,700122765,ERR912192,5006004,5027615,NC_009614
2795,18275,18303,182750.0,183030.0,1,700122765,ERR912192,3424694,3426690,NC_009614
2796,246,1107,2460.0,11070.0,0,700123827,700164354,64903,214051,NC_009614
2797,1390,1419,13900.0,14190.0,0,700123827,700164354,283045,285058,NC_009614
2798,1699,2085,16990.0,20850.0,0,700123827,700164354,321330,365883,NC_009614
2799,2318,2970,23180.0,29700.0,0,700123827,700164354,391315,462279,NC_009614
2800,3611,3902,36110.0,39020.0,0,700123827,700164354,591620,638478,NC_009614
2801,5306,5377,53060.0,53770.0,0,700123827,700164354,872602,893813,NC_009614
2802,7755,8122,77550.0,81220.0,0,700123827,700164354,1530710,1610582,NC_009614
2803,8516,8557,85160.0,85570.0,0,700123827,700164354,1657475,1678139,NC_009614
2804,9467,9761,94670.0,97610.0,0,700123827,700164354,1812448,1850391,NC_009614
2805,12740,12833,127400.0,128330.0,0,700123827,700164354,2461636,2470648,NC_009614
2806,13568,13611,135680.0,136110.0,0,700123827,700164354,2574873,2579097,NC_009614
2807,14109,14251,141090.0,142510.0,0,700123827,700164354,2656632,2682570,NC_009614
2808,17657,17989,176570.0,179890.0,0,700123827,700164354,3342981,3430494,NC_009614
2809,18567,18917,185670.0,189170.0,0,700123827,700164354,3523608,3651921,NC_009614
2810,19262,19316,192620.0,193160.0,0,700123827,700164354,3686767,3696557,NC_009614
2811,19502,19705,195020.0,197050.0,0,700123827,700164354,3757137,3785744,NC_009614
2812,19881,20102,198810.0,201020.0,0,700123827,700164354,3806662,3830772,NC_009614
2813,20957,21053,209570.0,210530.0,0,700123827,700164354,3974889,3982470,NC_009614
2814,24573,24898,245730.0,248980.0,0,700123827,700164354,4747904,4781125,NC_009614
2815,25394,25457,253940.0,254570.0,0,700123827,700164354,4869692,4875556,NC_009614
2816,26337,26444,263370.0,264440.0,0,700123827,700164354,5041299,5054581,NC_009614
2817,3386,3390,33860.0,33900.0,1,700123827,700164354,548941,549232,NC_009614
2818,5101,5148,51010.0,51480.0,1,700123827,700164354,818551,822341,NC_009614
2819,5585,5607,55850.0,56070.0,1,700123827,700164354,1066013,1076097,NC_009614
2820,13196,13208,131960.0,132080.0,1,700123827,700164354,2510215,2514503,NC_009614
2821,25132,25146,251320.0,251460.0,1,700123827,700164354,4810948,4812109,NC_009614
2822,245,657,2450.0,6570.0,0,700123827,700172279,64846,111991,NC_009614
2823,1043,2851,10430.0,28510.0,0,700123827,700172279,158818,455001,NC_009614
2824,15163,15242,151630.0,152420.0,0,700123827,700172279,2925762,2933986,NC_009614
2825,18782,18846,187820.0,188460.0,0,700123827,700172279,3562257,3576304,NC_009614
2826,24655,24981,246550.0,249810.0,0,700123827,700172279,4747904,4781125,NC_009614
2827,8526,8531,85260.0,85310.0,1,700123827,700172279,1674675,1674972,NC_009614
2828,266,711,2660.0,7110.0,0,700161219,SRR341638,78970,134616,NC_009614
2829,2163,2359,21630.0,23590.0,0,700161219,SRR341638,444843,461843,NC_009614
2830,5079,5213,50790.0,52130.0,0,700161219,SRR341638,1314525,1344526,NC_009614
2831,5435,5678,54350.0,56780.0,0,700161219,SRR341638,1409499,1432599,NC_009614
2832,5952,5989,59520.0,59890.0,0,700161219,SRR341638,1480378,1486347,NC_009614
2833,6712,6733,67120.0,67330.0,0,700161219,SRR341638,1674522,1678277,NC_009614
2834,7716,7955,77160.0,79550.0,0,700161219,SRR341638,1850271,1878192,NC_009614
2835,13888,14008,138880.0,140080.0,0,700161219,SRR341638,3333928,3416731,NC_009614
2836,18709,18931,187090.0,189310.0,0,700161219,SRR341638,4752073,4779796,NC_009614
2837,18971,19241,189710.0,192410.0,0,700161219,SRR341638,4785774,4853795,NC_009614
2838,1304,1404,13040.0,14040.0,1,700161219,SRR341638,332300,341103,NC_009614
2839,5267,5279,52670.0,52790.0,1,700161219,SRR341638,1380343,1381213,NC_009614
2840,7156,7165,71560.0,71650.0,1,700161219,SRR341638,1770731,1771613,NC_009614
2841,12719,12825,127190.0,128250.0,1,700161219,SRR341638,3068005,3098661,NC_009614
2842,17229,17289,172290.0,172890.0,1,700161219,SRR341638,4289363,4318452,NC_009614
2843,19485,19675,194850.0,196750.0,1,700161219,SRR341638,4886523,4905714,NC_009614
2844,567,840,5670.0,8400.0,0,700161219,SRR341714,118745,160168,NC_009614
2845,3230,3307,32300.0,33070.0,0,700161219,SRR341714,663413,711197,NC_009614
2846,5666,5828,56660.0,58280.0,0,700161219,SRR341714,1415124,1431623,NC_009614
2847,6125,6162,61250.0,61620.0,0,700161219,SRR341714,1480345,1486329,NC_009614
2848,6479,6803,64790.0,68030.0,0,700161219,SRR341714,1595948,1636851,NC_009614
2849,7459,7502,74590.0,75020.0,0,700161219,SRR341714,1782574,1786675,NC_009614
2850,10641,10782,106410.0,107820.0,0,700161219,SRR341714,2491425,2511934,NC_009614
2851,12245,12336,122450.0,123360.0,0,700161219,SRR341714,2903464,2912717,NC_009614
